;id;created_at;text;sentiment
736;876844;2020-07-13 17:07:26+00:00;@Mahhsonn lots of others. $MU, $DIS, $AAPL, $AXP to name a few;neutral
515;679287;2020-06-26 02:25:02+00:00;"$mu We have detected a noticeable fall in the Zeitgeist for Micron Technology, Inc. at  https://t.co/Y1gBzDragg
Visit DataSwarm Markets for more information
#STOCKS #NASDAQ
DataSwarm ref: 102990";negative
1049;88808;2020-04-16 12:44:45+00:00;"(5:00am UTC-7 Apr 16 iPhone US Top 500 Grossing)

$GLUU @KKHOfficial blows past $ZNGA Small Giant Games' Empires, Merge Dragon!, CSR2— Disney $DIS @SorcerersArena past $ZNGA Poker, WwF2 (cont...) https://t.co/Vyq2xgOGJY

Source: AppAnnie #coronavirus #SocialDistancing #MegaTrends";neutral
942;581508;2020-06-19 16:56:32+00:00;"$SPY Long: Lost on this one.

Today is Friday, I could have not taken any trade.

-$1000 on $SPX calls &
-$460 on /MES.

#TW0E #DayTrading #SPY https://t.co/tTWppHLY9N https://t.co/hHzQadJ6NE";negative
513;767023;2020-07-04 21:34:05+00:00;RT @TrueBubbleHead: Notable inside weeks:  $AAPL a pause after an epic run up, $BAC upper shadow inside a bearish candle... could be tellin…;positive
1007;106753;2020-04-17 04:34:55+00:00;"$SPX #futures are up 3%+, suggesting the potential for another strong #market day tomorrow. The bullish 1962 analog identified on 3/24 continues to perform as hoped. 

#SPX $COMPQ #QQQ $QQQ $SPY #SPY #investing #coronavirus #COVID19 #stocks #economy #recession $IWM $DIA #STONKS https://t.co/G0unyaxjp5";positive
896;362044;2020-05-30 14:56:36+00:00;RT @invest_steady: @sharif_ny The assets make the company more valuable than its current share price. They’re a perfect take out target for…;positive
333;386960;2020-06-02 15:15:33+00:00;I am looking to #invest in #stocks and I want to invest in a #blackowned #tech or #sustainablefashion company. If you have any recommendations, please let me know 🙏🏾💕;positive
1145;558065;2020-06-17 12:37:47+00:00;"Building Permits (MoM) (May)
1.220M    -    1.228M    -    1.066M

Building Permits Change (May)    14.4%     -    -     -21.4%
#BuildingPermits #USD #US30 #SPX500 #FXCM";neutral
175;194356;2020-04-24 01:40:12+00:00;RT @DanaMattioli: Amazon says it doesn't use information on third-party sellers to inform its private-label business. But interviews with m…;neutral
124;302709;2020-05-06 01:20:21+00:00;RT @MurdocOTC: $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…;positive
1037;275118;2020-05-05 23:30:59+00:00;"New 6-Month Lows (Top 10): $HTZ -16.160%, $SHIP -10.970%, $JCP -10.910%, $EVC -10.670%, $RESI -9.380%, $MAGS -9.120%, $SMHI -8.100%, $HJV -6.770%, $GTYH -6.540%, $SBLK -6.370%
 #stocks #stockmarket #stockstowatch https://t.co/qdE4BxCrA5";negative
873;799414;2020-07-07 13:45:17+00:00;$TROW T. Rowe Price #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/B7BWRcEdMH https://t.co/o91lJzZK3X https://t.co/CuidboglCX;positive
352;433020;2020-06-05 01:24:40+00:00;RT @syinvesting: @PeterKolchinsky @UniofOxford @VasNarasimhan @BioCentury #COVID19 An updated vaccine pipeline from @TheLancet: https://t.c…;neutral
1031;11;2020-04-09 23:57:05+00:00;3 Surprisingly Controversial Stocks in Donald Trump's Portfolio @themotleyfool #stocks $GILD $MO https://t.co/d9hlJnSRN3;negative
466;125066;2020-04-20 21:14:15+00:00;Purchases today using 2020 Vision for 2040 Relaxation:  $PPL, $MO, and $XOM all in my #RothIRA. #investing;positive
157;151626;2020-04-22 22:45:49+00:00;@itsbigD18 @Royal_Bloo @CalebGregory304 Yeah I’m not chasing dividend yield just to say I have it. $T lost a bunch of cable subscribers too.;negative
1021;882865;2020-07-13 13:04:58+00:00;No one is going to upgrade $PEP !?;negative
1217;540570;2020-06-16 16:03:31+00:00;"RT @i_Know_First: Stocks to Buy Based on Algo Trading: Returns up to 112.0% in 7 Days https://t.co/WFRfFreUdp

$DPW $ENT $QEP $ELGX $GTE $N…";positive
356;866666;2020-07-12 15:02:31+00:00;Aerpio Pharmaceuticals ($ARPO) social hype OVER HYPED. Chance of financial distress is under 1%. https://t.co/nNgCqhbNWo #biotech #stocks #fintech;negative
142;499074;2020-06-11 16:48:33+00:00;"RT @Dublin_Capital: Long $SPX Options holders rushing to the exits this morning, hitting the bid on calls, and trading puts at the ask.

Ne…";negative
261;131329;2020-04-20 13:45:55+00:00;"Keep adding companies with strong balance sheets and sustainable dividends to your portfolio.

Increasing cash deployment target to 65% with this oil related dip.

Looking at $IBM $ITW $LEG $JNJ today.";positive
1286;256706;2020-05-03 20:27:10+00:00;"Some other names I will be watching like a hawk ⬇
$ZTO
$RNG
$SGEN
$BABA
$FNV
$MSFT
$NVDA
$QDEL
$CHWY

#StocksToTrade #stockstowatch #MarketofStocks #qqq #spy #spx https://t.co/wdr1Z4DxX7";neutral
168;649674;2020-06-25 22:33:48+00:00;"RT @androider25: $GCI bounced off support trendline 

$TELL bounce indicator 

Buy buy buy #BREAKOUT

$spx $spy $qqq $aapl $tsla $fb $nflx…";positive
501;408223;2020-06-04 22:17:35+00:00;Shortcuts Rewind: Working with Apple Notes, Part 1 https://t.co/nET2jnzAdO $AAPL https://t.co/LoIEK2in70;neutral
153;575130;2020-06-18 03:18:02+00:00;Short sale volume(not short interest) for $AMZN on 2020-06-17 is 48%. https://t.co/YZjq8XgqP8 $WMT 42% $OSTK 48% $MELI 56%;negative
650;480575;2020-06-10 17:37:43+00:00;"Many Americans used part of their coronavirus stimulus check to trade stocks

https://t.co/m9idEoSaJm

#stimulus #stocks";neutral
22;179429;2020-04-23 02:31:43+00:00;"RT @JohriNikhil: 3 of 8 #banks that infused confidence capital in #YesBank sold partial stakes from the ""free from lock-in"" portion at btw…";negative
285;581628;2020-06-19 16:51:23+00:00;$aapl added fee more here. Average is 1.47 now.;positive
104;63563;2020-04-15 23:00:07+00:00;"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

https://t.co/8bsaP4P9C2";negative
236;14135;2020-04-09 00:00:03+00:00;"$HEXO target price is $2.21, HEXO has a upside of 327.2% from its current price of $0.52

#stocks #investment #CNBC #trading #NASDAQ #news #daytrade #pennystocks #potstocks $TSLA $TLRY $CGC $FB $SNAP $AMRX $COKE $PEP $BYND $ZM $WMT $COST $AMZN $TGODF $KGKG
https://t.co/I7lRxme2iw";positive
1011;792370;2020-07-07 20:45:22+00:00;"CANCEL DEUTSCHE BANK $DB NOW! = #CHOMOBANK

REAL #AMERICANS BANK #USA 
$GOLD $JPM $GS $BAC $C $MS

$wmt $cvs $fb $aapl $nflx $googl $amzn $ibb $eem $pg $t $jnj $z $botz $msft $lulu $ibm $tsla $crm $pep $f $ge $pton $hd $jnj $cat $vix $xlf $mkc $rl $tgt $a

https://t.co/VxlYxnIDi7";negative
407;601772;2020-06-21 11:48:30+00:00;RT @SaitoChung: Thank you for sharing John! The title of this book holds a key word, “Still” and that means Wall Street doesn’t care when y…;neutral
90;486498;2020-06-10 12:34:24+00:00;Brokerages Expect Canadian National Railway $CNI Will Announce Earnings of $0.91 Per Share https://t.co/qF29Rzh2oP #stocks;positive
257;268142;2020-05-04 15:01:26+00:00;"@andydicesorkin Yes, especially for companies with extensive interests in China.

Not meant to be a political statement, nor an endorsement of any particular policy, but I put the chance of the White House ""punishing"" China in some fashion within the next 30 days at 100%. $WYNN $AAPL $BA";positive
247;353756;2020-05-29 15:18:20+00:00;"Also note --

$ES LOD = 3001.75.

So far Bears are unable to press below $ES 3000 Round Level.

$ES $ES_F $SPX $SPY $NQ $NQ_F $NDX $QQQ $RTY $RTY_F $RUT $IWM $YM $YM_F $DIA https://t.co/ndzQblmraX";negative
1090;920191;2020-07-15 05:56:43+00:00;"You are doing investment in a company , not in a stock market. 

#investing #stocks #stockmarkets #ValueInvesting";positive
853;95426;2020-04-17 20:10:43+00:00;"RT @TicTocTick: 2871 target 🎯 met

A 50 point zipper

If my work is appreciated, give me ff, a retweet or ur comments so I can reach retail…";neutral
633;795221;2020-07-07 17:33:08+00:00;"RT @apollotradingsd: I'm a permabear at heart. Keeping the following in mind has kept me sane:

1. This is no longer a market. It is a regr…";neutral
238;626598;2020-06-23 14:35:37+00:00;RT @WarriorTrading: Cannabis Stocks Stealing Spotlight as Other Sectors Struggle for Attention: https://t.co/WbZGNxebKy | #Daytrading #Stoc…;negative
843;30945;2020-04-12 09:27:48+00:00;Peoples Financial Services CORP. Has $3.29 Million Stock Holdings in Pfizer $PFE https://t.co/FBLtEZgK7i;neutral
653;632884;2020-06-23 03:14:41+00:00;"$MSFT Microsoft all time highs
$AMZN Amazon all time highs 
$NFLX Netflix all time highs
$FB Facebook all time highs
$APPL Apple all time highs
$GOOGL Google nearly all time highs
Talk about the big boys doing the heavy lifting";positive
207;442519;2020-06-07 15:12:44+00:00;"$SPX $SPY $NDX $DIA $QQQ 
$WYNN ...
New... Viva Las Vegas ... https://t.co/8hRUqm8VK1";neutral
406;34893;2020-04-13 19:54:14+00:00;The web/tech leader companies from the last 5 years leading in the shutdown $AMZN $NFLX is not all that surprising and I'd like to see more broad based strength (25% in 13 days is good I'm not dumb) to recover with. Let's see if they STFR in $SPX into close;positive
1187;217708;2020-04-27 13:09:38+00:00;@jpmorgan chart showing that positioning has inverted for speculative futures contracts on $SPX. Long vs Shorts still very much defensive as the economic backdrop continues to be a short position paradise. https://t.co/7gynxBDQVF;negative
1175;617511;2020-06-22 03:23:32+00:00;$FRKN #Frencken Group Ltd Frencken Group - Resilient and stable portfolio stands out in tough times: High-tech component manufacturer Frencken is a longer-term beneficiary of positive trends in the technology sector. With a diverse… https://t.co/x5Giurimzp #equity #stocks;positive
879;353438;2020-05-29 15:47:04+00:00;BlackRock Investment Management (UK) Limited short position in CARNIVAL PLC down -0.30% to 0.63% #CCL $CCL #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #ShortSqueeze https://t.co/vM411LdLkR;negative
43;145407;2020-04-21 13:20:35+00:00;"$ES_F Needs to trade $90s+ or $2640-$2650 on deck today 

$SPY $SPX https://t.co/zTkybafvh6";neutral
703;388876;2020-06-02 13:01:27+00:00;"$FB
Twitter Sentiment on 1 Jun 2020 was:
▒ Positive 38.3% █ Negative 16.5% ░ Neutral 45.2%
▒▒▒▒▒▒▒▒███░░░░░░░░░";neutral
770;416412;2020-06-04 11:03:32+00:00;"To be #successful in the #StockMarket, you must know the power of #compounding. #Compounding is #possible when you #invest in #stocks of #companies and #hold them for a very long time. Huge #returns can be made by #holding them in the long run.

@reliancejio
@TheOfficialSBI";positive
1047;833434;2020-07-09 11:30:57+00:00;"Hearing a lot about how frothy the markets are, so I did some quick valuation work on my portfolio.

EV/Sales of each business I own:

$SQ - 11.3
$SPOT - 6.1
$ROKU - 12.9
$MTCH - 13.6
$MA - 17.8
$SMLR - 7.9
$EA - 6.3
$AYX - 26.3
$LVGO - 44.1

Price appreciation ≠ overvaluation";neutral
865;171504;2020-04-23 16:21:20+00:00;RT @AdamMancini4: Excellent follow through from yesterdays $SPX setup and we hit the 2830-2850 first target. Bears have a shot here. The re…;negative
654;364735;2020-05-30 00:30:35+00:00;"Corona blew a 28-3 lead over racism 

$spy $spx $qqq #es_f";negative
266;118441;2020-04-19 18:33:40+00:00;"RT @A4Horg: ""Shame on #health insurers for attempting to cut reimbursement rates for this crisis’s first responders while raking in massive…";negative
617;681549;2020-06-27 20:12:07+00:00;RT @RichLightShed: WHY is @unileverusa punishing Twitter when they took a leadership role and likely led to Facebook's reversal $TWTR $FB…;negative
1083;644210;2020-06-24 13:14:10+00:00;"Strong Stocks  watch-list for trading on June 24, 2020 $QQQ $SPY $IWM @tradealike #success #trading #options #stock #investing
$GOOGL $BLK $CLX $V $DG $KMB $ZTS $TGT $CL $SNE https://t.co/iOTkDb14uk";positive
1119;496755;2020-06-11 18:50:14+00:00;@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING;negative
687;393505;2020-06-03 23:31:31+00:00;RT @mtatsis: Exactly why Instagram will die. $SNAP $FB;negative
467;31769;2020-04-12 04:16:37+00:00;"Sentiment for $AMZN out of 231 total scores; 87 % is positive and 13 % is negative. #sentiment https://t.co/gBlbcU8Kfk";neutral
409;302755;2020-05-06 01:13:51+00:00;"RT @TicTocTick: 5/6 plan:

1. Look for shorts if open below 2865, targets 2796

2. Look for 2903 if open above 2865

13 hours to open and n…";neutral
558;934530;2020-07-16 11:48:00+00:00;"Bank earnings are out. 

I think I'd rather own $BAC than $WFC...";neutral
492;207952;2020-04-26 07:51:21+00:00;Zacks: Brokerages Expect Enova International Inc $ENVA Will Announce Quarterly Sales of $340.53 Million https://t.co/1X6YtV1bOc #stocks;neutral
49;252986;2020-04-29 06:48:21+00:00;"Available #onhand #stocks of REGULAR #CYTOKIT text me at 09653052991  

 #pampalaglag #cytotec #cytoteckit #abortion #mifepristone #misoprostol #abortionpills #abortionphilippines #cytotecphilippines #cytokitphilippines 09653052991 :) https://t.co/7azgTj5r47";neutral
889;391416;2020-06-02 06:06:12+00:00;"RT @williamoneilco: ""If you miss a stock's initial breakout from a cup with handle, you should keep your eye on it. In time, it may form a…";negative
477;893296;2020-07-14 19:17:16+00:00;Last update of day, still short on small caps $IWM $RTY_F for EOD sell off. Trump news conference at 5pm concerning China. It would be funny if it's about banning TikTok. $QQQ red, $SPX $DJI positive. https://t.co/VcsQy6ooBl;positive
163;738306;2020-07-01 12:53:07+00:00;"RT @DeItaOne: COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE";positive
449;346134;2020-05-28 07:12:20+00:00;Market Quick Take - May 28, 2020 #Macro #forex #stocks #commodities https://t.co/Felks3LmQo https://t.co/J6GAD66Vmn;neutral
348;318349;2020-05-08 19:26:05+00:00;RT @DKellerCMT: Can't be too negative on stocks until I see cumulative advance-declines breaking support then making a lower low.  Teasing…;negative
693;933447;2020-07-16 12:55:58+00:00;$AAPL #patent 20200227010 ELECTRONIC DISPLAY PARTIAL IMAGE FRAME UPDATE SYSTEMS AND METHODS #tech #IP #research https://t.co/dzjlilA223;neutral
724;262290;2020-05-03 00:22:14+00:00;“Bespoke notes that of the 11 bear markets from 1928 through 1940, 9 of them saw the S&P 500 make a lower low, but since 1940 most bear markets have tended not to see retest” via MarketWatch 5/2 $SPX $SPY $VOO $IVV https://t.co/NfgoJ77k55;negative
752;134829;2020-04-20 06:50:28+00:00;RT @ReutersBiz: Australia to force Facebook and Google to share advertising revenue with local media firms, becoming one of the first count…;negative
1023;13047;2020-04-09 02:23:18+00:00;"#germany issuing €130.5b in 7 & 15-yr #bonds; via syndication instead of auctions
📌current #german YC isnt so great looking w/ 7yr at -0.47% & 15yr at 0.19%, gotta hope #forex $EUR swings in ur favor or that ylds grind lower to make $$

#investment #stocks #economy #investments https://t.co/CqkoasKsyD";positive
746;77296;2020-04-15 01:31:38+00:00;More Retail fall-out. $V $MC => J.C. Penney explores bankruptcy as hopes for recovery fade, sources say https://t.co/WpZADdoMuc;positive
1019;111925;2020-04-18 16:04:01+00:00;"RT @11Graphs: ★☆ #Stocks ☆★

(7/9)
Least expensive by EV to EBITDA:
1. 🇺🇸 BIOGEN $BIIB: 7.6x
2. 🇺🇸 GENERAL ELECTRIC $GE: 7.9x
3. 🇺🇸 CATERPI…";neutral
1273;338126;2020-05-28 18:52:57+00:00;$spy $spx gonna roll out a June PT list tomorrow/maybe tonight;neutral
817;630619;2020-06-23 10:23:10+00:00;"RT @bti_trading: $RIOT $HTGM $BBI
Latest signals given by our algorithm on these stocks on our 1-hour charts.
Join the winning team BTI Mag…";neutral
1135;522188;2020-06-15 21:14:38+00:00;$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha;negative
1059;934909;2020-07-16 11:13:42+00:00;"RT @sbwcws: Apple price target raised to $444 from $310 at Canaccord
$AAPL";positive
1292;817391;2020-07-08 10:46:20+00:00;Q3 2020 EPS Estimates for Ball Co. $BLL Increased by Analyst https://t.co/8kanBWunUH #stocks;positive
34;612914;2020-06-22 13:43:58+00:00;Tenaris $TS Stock Rating Upgraded by Goldman Sachs Group https://t.co/FJKAZWC9bg #stocks;positive
893;795313;2020-07-07 17:25:19+00:00;Will short a blow off top with volume, not before now. $spx;negative
173;759641;2020-07-03 22:01:23+00:00;Imagine reading up on $Oil $AAPL $EURUSD concurrently on the same platform! https://t.co/Ut05pyrbV8 https://t.co/Uk8I33EbID;neutral
367;324683;2020-05-08 11:51:56+00:00;RT @NorthmanTrader: If $AMZN employs all of us we can deliver our own packages to our houses.;neutral
714;865666;2020-07-12 17:23:03+00:00;@axelroark You should see the negative divergence on $AMZN... speaking of overstaying your welcome.;negative
126;655784;2020-06-25 15:32:44+00:00;$AAPL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/B7BWRcEdMH https://t.co/J1Mx4dHQ5W https://t.co/MObF3kE7iy;neutral
1276;480961;2020-06-10 17:15:05+00:00;Ranked by Mkt cap, they’d be in the $SPX top 25... https://t.co/Zw8wGNqCoL;positive
353;562953;2020-06-17 00:27:42+00:00;RT @SoccerMomTrades: This is how I see $ES right now...bearish bias under $3232 . The closer you open your short to that zone, the better y…;negative
1108;257396;2020-05-03 18:28:09+00:00;"RT @forexanalytix: Take a Peek of the Week Ahead! https://t.co/064TwtIgm4 
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…";neutral
836;866257;2020-07-12 16:02:27+00:00;While the 4.8 million jobs added in June is a strong number, the U.S. economy is still at more than 10 million net jobs lost during the coronavirus outbreak. #stocks #markets #economy #investing #financialservices #jobs https://t.co/7LTYciJyW9;positive
